clip_file,distance_m,event_position_x,event_position_y,event_position_z,receiver_position_x,receiver_position_y,receiver_position_z,receiver_id,temp,event_id,start_time,duration,low_f,high_f,grid_id,start_timestamp,class_name,json_idx,include,arrival_angle_deg,corrected_dB_max
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,117.11532393786015,-12.01501757421048,-14.379914785361322,19.9150404087948,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_32,8161.5,1.5,1500.0,5500.0,grid3,2023-06-03 11:46:01.500000+00:00,Catharus guttatus,32.0,True,174.03656273451065,56.967776558193684
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,96.00130949785098,-7.087313452793818,6.751877238886067,20.157993228173652,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_54,8353.360246,1.5,1500.0,5500.0,grid3,2023-06-03 11:49:13.360246+00:00,Catharus guttatus,54.0,True,175.68317470420774,53.252935854958835
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,150.50106372293112,-25.365533538504685,-46.015651013066105,23.76434386313849,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_60,8441.930496,1.0,1500.0,5500.0,grid3,2023-06-03 11:50:41.930496+00:00,Catharus guttatus,60.0,True,170.18730364799268,54.24816933001758
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,130.47486127242362,-16.59103881480965,-23.33102918171393,38.56727233949955,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_64,8458.358538,1.5,1500.0,5500.0,grid3,2023-06-03 11:50:58.358538+00:00,Catharus guttatus,64.0,True,172.37748308131626,59.71929802089812
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,35.802582931782965,26.653272557914896,85.4637236170771,19.896709039619537,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_71,8474.953788,1.0,1500.0,5500.0,grid3,2023-06-03 11:51:14.953788+00:00,Catharus guttatus,71.0,True,240.34076336777503,49.40174301665906
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,124.2003807196888,-15.41722612672438,-14.054530653454677,46.51635194524052,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_75,8496.499038,1.5,1500.0,5500.0,grid3,2023-06-03 11:51:36.499038+00:00,Catharus guttatus,75.0,True,172.3442874145788,57.748098189094904
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3902/20230603_093000.WAV,125.31107339267513,-15.770098167314911,-17.302832430723385,40.71402259257224,0.0,100.64136008173227,1.428700000000049,MSD-3902,12.1,grid3_Catharus_guttatus_grid3_76,8528.353746,0.6000000000000001,1500.0,5500.0,grid3,2023-06-03 11:52:08.353746+00:00,Catharus guttatus,76.0,True,172.38425814329713,54.915991595673205
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3907/20230603_093000.WAV,45.51773225864748,76.14311723814424,38.17992353535188,4.6930346506014855,75.6232231091708,83.68063144944608,3.562000000000012,MSD-3907,12.5,grid3_Catharus_guttatus_grid3_9,6143.997871,1.5,1500.0,5500.0,grid3,2023-06-03 11:12:23.997871+00:00,Catharus guttatus,9.0,True,180.65463691749102,45.98431674127723
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3907/20230603_093000.WAV,132.52831353548092,-12.01501757421048,-14.379914785361322,19.9150404087948,75.6232231091708,83.68063144944608,3.562000000000012,MSD-3907,12.5,grid3_Catharus_guttatus_grid3_32,8161.544955,1.5,1500.0,5500.0,grid3,2023-06-03 11:46:01.544955+00:00,Catharus guttatus,32.0,True,138.21234351025126,43.90635660386855
/bgfs/jkitzes/sml161/data/loca2023_grid3_resampled/MSD-3907/20230603_093000.WAV,165.61397692043886,-25.365533538504685,-46.015651013066105,23.76434386313849,75.6232231091708,83.68063144944608,3.562000000000012,MSD-3907,12.5,grid3_Catharus_guttatus_grid3_60,8441.973413,1.0,1500.0,5500.0,grid3,2023-06-03 11:50:41.973413+00:00,Catharus guttatus,60.0,True,142.09368620411306,50.24463402266366
